Admin Graphql Api Id,Order Number,Billing Address Country,Billing Address First Name,Billing Address Last Name,Billing Address Province,Billing Address Zip,CITY,Currency,Customer Id,Invoice Date,Gateway,Product Id,Product Type,Variant Id,Quantity,Subtotal Price,Total Price Usd,Total Tax
gid://shopify/LineItem/2155064655950,2907,United States,Cathe,Bignold,Iowa,13166,DAVENPORT,USD,5145,3/20/25 19:20,amazon_payments,1.41E+12,Running Shoes,1.25E+13,1,517.13,568.843,51.713
gid://shopify/LineItem/2152356380750,798,United States,Raffarty,Suthworth,Florida,94668,FORT LAUDERDALE,USD,5238,3/18/25 20:18,amazon_payments,58312163333,Running Shoes,6.60E+11,1,591.93,651.123,59.193
gid://shopify/LineItem/2161243914318,7276,United States,Mannie,Akers,California,70460,ORANGE,USD,176,3/24/25 20:21,amazon_payments,9058888005,Running Shoes,43149298821,1,531.93,585.123,53.193
gid://shopify/LineItem/2151900151886,508,United States,Brodie,Restill,Texas,4628,HOUSTON,USD,2369,3/18/25 14:44,amazon_payments,1.42E+12,Running Shoes,1.26E+13,1,615.13,676.643,61.513
gid://shopify/LineItem/2160914137166,7005,United States,Ina,Batsford,District of Columbia,1835,WASHINGTON,USD,4151,3/24/25 16:10,amazon_payments,1.41E+12,Running Shoes,1.25E+13,1,563.93,620.323,56.393
gid://shopify/LineItem/2153628762190,1695,United States,Pyotr,Djokovic,Ohio,87188,CINCINNATI,USD,4283,3/19/25 17:37,amazon_payments,5886651461,Running Shoes,18827886597,1,605.13,665.643,60.513
gid://shopify/LineItem/2155474747470,3197,United States,Liva,Addicote,Michigan,12050,SAGINAW,USD,3089,3/21/25 2:04,amazon_payments,6964678277,Running Shoes,24039300869,1,673.13,740.443,67.313
gid://shopify/LineItem/2159297724494,5839,United States,Estrellita,Lude,Ohio,88448,COLUMBUS,USD,6104,3/23/25 16:49,amazon_payments,6689477701,Running Shoes,1.54E+12,1,635.13,698.643,63.513
gid://shopify/LineItem/2156528664654,4001,United States,Elvis,Huzzey,Texas,82115,IRVING,USD,68,3/21/25 20:48,amazon_payments,7861508741,Running Shoes,29518527429,1,517.53,569.283,51.753
gid://shopify/LineItem/2151935606862,529,United States,Pincas,Andreacci,Texas,76245,TYLER,USD,5545,3/18/25 15:07,amazon_payments,1.38E+12,Walking Shoes,1.24E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2157435617358,4728,United States,Farrell,Mocquer,Georgia,57995,MACON,USD,2321,3/22/25 14:23,amazon_payments,6964677957,Running Shoes,24039297221,1,977.13,1074.843,97.713
gid://shopify/LineItem/2157426147406,4717,United States,Marten,Loraine,Indiana,982,GARY,USD,4305,3/22/25 14:17,amazon_payments,1.38E+12,Running Shoes,1.24E+13,1,579.93,637.923,57.993
gid://shopify/LineItem/2152375812174,813,United States,Coralyn,Kanzler,California,92256,OAKLAND,USD,3578,3/18/25 20:35,amazon_payments,1.41E+12,Sandals,1.25E+13,1,661.13,727.243,66.113
gid://shopify/LineItem/2155842404430,3419,United States,Marven,Malter,Arizona,31636,PHOENIX,USD,1549,3/21/25 11:37,amazon_payments,1.43E+12,Running Shoes,1.26E+13,1,625.13,687.643,62.513
gid://shopify/LineItem/2156713115726,4123,United States,Alric,Brotherick,Iowa,62437,DES MOINES,USD,4654,3/21/25 23:31,amazon_payments,8624686981,Running Shoes,36980470597,1,642.33,706.563,64.233
gid://shopify/LineItem/2152540733518,907,United States,Davita,Cadding,Iowa,13619,DES MOINES,USD,3400,3/18/25 22:49,amazon_payments,5886651461,Running Shoes,18827886597,1,517.13,568.843,51.713
gid://shopify/LineItem/2155748917326,3322,United States,Reynolds,Flieg,Connecticut,82990,DANBURY,USD,5737,3/21/25 10:17,amazon_payments,7861509637,Running Shoes,29518533125,1,736.73,810.403,73.673
gid://shopify/LineItem/2153646915662,1711,United States,Nesta,Gland,Pennsylvania,70439,HARRISBURG,USD,2002,3/19/25 17:49,amazon_payments,6689477509,Running Shoes,22464292549,1,571.93,629.123,57.193
gid://shopify/LineItem/2155501092942,3205,United States,Lindon,Lohrensen,Texas,86975,DENTON,USD,5638,3/21/25 3:10,amazon_payments,1.41E+12,Running Shoes,1.25E+13,1,626.33,688.963,62.633
gid://shopify/LineItem/2155682365518,3255,United States,Birk,Gillie,New York,68320,ROCHESTER,USD,79,3/21/25 8:55,amazon_payments,6964678277,Running Shoes,24039300805,1,563.93,620.323,56.393
gid://shopify/LineItem/2161410768974,7374,United States,Gerda,Bezarra,Pennsylvania,29157,SCRANTON,USD,4132,3/24/25 22:25,amazon_payments,6689477701,Running Shoes,26355313477,1,579.93,637.923,57.993
gid://shopify/LineItem/2159717646414,6123,United States,Luther,Heritege,West Virginia,29034,HUNTINGTON,USD,5840,3/23/25 21:38,amazon_payments,6689477957,Running Shoes,3.06E+11,1,509.53,560.483,50.953
gid://shopify/LineItem/2158655864910,5445,United States,Delmar,Haslin,Texas,19806,ROUND ROCK,USD,4005,3/23/25 10:10,gift_card,6442802245,Running Shoes,26355498501,1,517.13,568.843,51.713
gid://shopify/LineItem/2155338956878,3142,United States,Rowland,Massei,Virginia,66900,ALEXANDRIA,USD,5314,3/20/25 23:03,gift_card,6442802245,Running Shoes,1.25E+13,1,517.13,568.843,51.713
gid://shopify/LineItem/2155916918862,3492,United States,Thorpe,Skatcher,Florida,54825,MIAMI,USD,669,3/21/25 12:41,gift_card,7861509637,Running Shoes,29518533189,1,595.13,654.643,59.513
gid://shopify/LineItem/2154756014158,2578,United States,Berta,Bentame,North Carolina,42607,GREENSBORO,USD,6275,3/20/25 15:11,gift_card,1.43E+12,Running Shoes,1.26E+13,1,517.53,569.283,51.753
gid://shopify/LineItem/2151671300174,313,United States,Adams,Limeburner,Texas,22726,CORPUS CHRISTI,USD,345,3/18/25 12:14,gift_card,2.34E+12,Running Shoes,2.11E+13,1,595.93,655.523,59.593
gid://shopify/LineItem/2156592169038,4042,United States,Kiah,Edler,South Carolina,51838,SPARTANBURG,USD,5134,3/21/25 21:43,gift_card,2.35E+12,Running Shoes,2.11E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2153318121550,1431,United States,Mabelle,Matzeitis,Colorado,19058,GREELEY,USD,2323,3/19/25 14:08,gift_card,1.38E+12,Running Shoes,1.24E+13,1,497.13,546.843,49.713
gid://shopify/LineItem/2156404408398,3885,United States,Gail,Caunter,Alabama,96045,HUNTSVILLE,USD,6124,3/21/25 18:56,gift_card,1.38E+12,Running Shoes,1.24E+13,1,485.53,534.083,48.553
gid://shopify/LineItem/2159639756878,6062,United States,Fayette,Pethybridge,Pennsylvania,13598,ERIE,USD,1389,3/23/25 20:51,gift_card,8624692613,Running Shoes,36980519237,1,497.13,546.843,49.713
gid://shopify/LineItem/2152605188174,943,United States,Rhona,Martinet,Texas,67501,HOUSTON,USD,5031,3/18/25 23:54,gift_card,1.41E+12,Running Shoes,1.25E+13,1,497.13,546.843,49.713
gid://shopify/LineItem/2159184937038,5767,United States,Wilbert,Ciciari,Texas,53380,HOUSTON,USD,1391,3/23/25 15:37,gift_card,1.38E+12,Running Shoes,1.24E+13,1,497.13,546.843,49.713
gid://shopify/LineItem/2153235546190,1349,United States,Vernice,Paten,Mississippi,30202,GULFPORT,USD,1832,3/19/25 13:13,gift_card,6689477957,Running Shoes,22464299077,1,509.53,560.483,50.953
gid://shopify/LineItem/2156389761102,3872,United States,Dilly,Alliband,Louisiana,29097,NEW ORLEANS,USD,3687,3/21/25 18:43,gift_card,1.43E+12,Running Shoes,1.26E+13,1,517.53,569.283,51.753
gid://shopify/LineItem/2156491440206,3969,United States,Odilia,Geraudy,Georgia,85512,ATLANTA,USD,1919,3/21/25 20:15,gift_card,1.50E+11,Running Shoes,1.47E+12,1,537.13,590.843,53.713
gid://shopify/LineItem/2160611426382,6767,United States,Jewel,Drinkel,California,6541,STOCKTON,USD,666,3/24/25 13:04,gift_card,1.50E+11,Running Shoes,1.47E+12,1,439.13,483.043,43.913
gid://shopify/LineItem/2155905744974,3476,United States,Clerissa,O'Heffernan,Illinois,88446,NAPERVILLE,USD,42,3/21/25 12:33,gift_card,1.38E+12,Boots,1.24E+13,1,595.93,655.523,59.593
gid://shopify/LineItem/2153183903822,1300,United States,Janos,Broadberry,Texas,45446,LUBBOCK,USD,4273,3/19/25 12:36,gift_card,1.38E+12,Boots,1.24E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2160275521614,6440,United States,Abbye,Burley,Alabama,94384,HUNTSVILLE,USD,4382,3/24/25 9:41,gift_card,1.38E+12,Running Shoes,1.24E+13,1,485.53,534.083,48.553
gid://shopify/LineItem/2155126292558,2965,United States,Yurik,Ingrem,Minnesota,4326,SAINT PAUL,USD,2941,3/20/25 20:13,gift_card,6442802245,Running Shoes,26355506181,1,517.13,568.843,51.713
gid://shopify/LineItem/2152984543310,1109,United States,Rufe,Murrigan,California,74361,BAKERSFIELD,USD,5829,3/19/25 10:18,gift_card,6689477509,Running Shoes,22464292229,1,595.93,655.523,59.593
gid://shopify/LineItem/2153545367630,1610,United States,Darsie,Everson,Ohio,40484,COLUMBUS,USD,4094,3/19/25 16:36,gift_card,7861509637,Running Shoes,29518533125,1,625.13,687.643,62.513
gid://shopify/LineItem/2153044246606,1166,United States,Thea,Bailey,Ohio,19152,CINCINNATI,USD,2410,3/19/25 11:05,gift_card,1.50E+11,Running Shoes,1.47E+12,1,555.93,611.523,55.593
gid://shopify/LineItem/2157462257742,4746,United States,Cullan,Hawkwood,Texas,53440,COLLEGE STATION,USD,922,3/22/25 14:41,gift_card,6442802245,Running Shoes,21306266693,1,501.53,551.683,50.153
gid://shopify/LineItem/2161022992462,7093,United States,Juliette,Wayte,North Carolina,70602,RALEIGH,USD,3072,3/24/25 17:22,gift_card,7861509637,Running Shoes,36824716741,1,791.13,870.243,79.113
gid://shopify/LineItem/2156420694094,3902,United States,Catherin,Haselup,Alabama,58971,HUNTSVILLE,USD,6287,3/21/25 19:09,gift_card,6689477509,Running Shoes,22464292421,1,537.13,590.843,53.713
gid://shopify/LineItem/2153446768718,1521,United States,Jodie,Tingley,Utah,89553,PROVO,USD,1801,3/19/25 15:28,gift_card,6442802245,Running Shoes,26355499781,1,517.13,568.843,51.713
gid://shopify/LineItem/2151846412366,465,United States,Dara,Gosney,New York,8025,FLUSHING,USD,1710,3/18/25 14:09,gift_card,6442802245,Running Shoes,26355502213,1,517.13,568.843,51.713
gid://shopify/LineItem/2155684921422,3258,United States,Alexandros,Swepstone,Michigan,76832,DETROIT,USD,3834,3/21/25 9:00,gift_card,6442802245,Running Shoes,26355502213,1,517.13,568.843,51.713
gid://shopify/LineItem/2159717023822,6122,United States,Maxie,Sharvill,California,50491,FRESNO,USD,3904,3/23/25 21:38,gift_card,6689477509,Running Shoes,1.55E+12,1,625.13,687.643,62.513
gid://shopify/LineItem/2161047994446,7107,United States,Priscilla,Sterrick,Michigan,34899,SAGINAW,USD,2130,3/24/25 17:43,gift_card,6689477509,Running Shoes,1.55E+12,1,517.53,569.283,51.753
gid://shopify/LineItem/2154561142862,2370,United States,Keir,Panketh,North Carolina,25763,GREENSBORO,USD,3100,3/20/25 12:28,gift_card,7861509637,Running Shoes,40080223621,1,625.13,687.643,62.513
gid://shopify/LineItem/2160384442446,6565,United States,Addie,Chasier,California,70594,LOS ANGELES,USD,1400,3/24/25 10:54,gift_card,1.41E+12,Running Shoes,1.25E+13,1,497.13,546.843,49.713
gid://shopify/LineItem/2157964001358,5143,United States,Averil,Portingale,Alabama,70741,MOBILE,USD,4618,3/22/25 20:39,gift_card,1.41E+12,Flip-Flops,1.25E+13,1,517.53,569.283,51.753
gid://shopify/LineItem/2161204822094,7244,United States,Louie,Ashard,North Carolina,37282,GREENSBORO,USD,4149,3/24/25 19:48,gift_card,1.41E+12,Flip-Flops,1.25E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2154737860686,2551,United States,Moise,Lewer,Utah,82043,OGDEN,USD,620,3/20/25 14:56,gift_card,1.50E+11,Flip-Flops,1.47E+12,1,507.13,557.843,50.713
gid://shopify/LineItem/2158128726094,5247,United States,Jae,Matelaitis,Minnesota,69270,MINNEAPOLIS,USD,5684,3/22/25 22:50,gift_card,1.38E+12,Flip-Flops,1.24E+13,1,587.93,646.723,58.793
gid://shopify/LineItem/2158517485646,5363,United States,Arny,Kervin,California,55522,VAN NUYS,USD,1619,3/23/25 8:37,gift_card,1.38E+12,Flip-Flops,1.24E+13,1,509.53,560.483,50.953
gid://shopify/LineItem/2154131652686,2052,United States,Olav,Besson,Oklahoma,99601,OKLAHOMA CITY,USD,3173,3/20/25 1:08,gift_card,1.38E+12,Flip-Flops,1.24E+13,1,567.13,623.843,56.713
gid://shopify/LineItem/2155167252558,3002,United States,Cherish,Hirthe,New York,54922,PORT WASHINGTON,USD,6468,3/20/25 20:49,gift_card,1.50E+11,Flip-Flops,1.47E+12,1,507.13,557.843,50.713
gid://shopify/LineItem/2151414988878,76,United States,Orlan,Danielut,West Virginia,29927,HUNTINGTON,USD,2877,3/18/25 8:32,gift_card,1.39E+12,Jackets,1.25E+13,1,619.93,681.923,61.993
gid://shopify/LineItem/2153105653838,1231,United States,Hervey,Symington,North Carolina,54375,WINSTON SALEM,USD,6091,3/19/25 11:48,gift_card,1.50E+11,Running Shoes,1.47E+12,1,517.13,568.843,51.713
gid://shopify/LineItem/2154685431886,2485,United States,Olivier,Lyptratt,Washington,3922,OLYMPIA,USD,5948,3/20/25 14:10,gift_card,1.69E+11,Running Shoes,1.57E+12,1,532.13,585.343,53.213
gid://shopify/LineItem/2151516241998,160,United States,Lorrin,Rothon,Kentucky,34777,LEXINGTON,USD,6074,3/18/25 10:20,gift_card,9060036677,Running Shoes,43174829381,1,468.13,514.943,46.813
gid://shopify/LineItem/2152331214926,781,United States,Leonid,Seeviour,Indiana,33939,FORT WAYNE,USD,4150,3/18/25 19:55,gift_card,1.50E+11,Running Shoes,1.47E+12,1,488.13,536.943,48.813
gid://shopify/LineItem/2157013139534,4232,United States,Rasla,Jacqueme,North Carolina,11736,WINSTON SALEM,USD,1340,3/22/25 8:33,gift_card,7405270789,Sandals,26812003845,1,475.13,522.643,47.513
gid://shopify/LineItem/2153817374798,1875,United States,Kaine,Brouard,Massachusetts,24934,BOSTON,USD,5768,3/19/25 20:04,gift_card,1.50E+11,Sandals,1.47E+12,1,517.13,568.843,51.713
gid://shopify/LineItem/2157031817294,4262,United States,Dyan,Innes,Pennsylvania,54371,PITTSBURGH,USD,2425,3/22/25 8:57,gift_card,2.36E+12,Sandals,2.12E+13,1,497.13,546.843,49.713
gid://shopify/LineItem/2154889347150,2703,United States,Beale,Corbet,Texas,24498,KATY,USD,3661,3/20/25 16:52,gift_card,1.50E+11,Sandals,1.47E+12,1,535.13,588.643,53.513
gid://shopify/LineItem/2157364019278,4661,United States,Bebe,Mowday,South Carolina,10506,GREENVILLE,USD,3539,3/22/25 13:28,gift_card,1.43E+12,Running Shoes,1.26E+13,1,517.53,569.283,51.753
gid://shopify/LineItem/2157985726542,5158,United States,Aileen,Flintoff,Louisiana,78531,NEW ORLEANS,USD,4989,3/22/25 20:56,gift_card,2.34E+12,Running Shoes,2.11E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2157438206030,4730,United States,Julius,Swalough,Washington,20885,VANCOUVER,USD,5298,3/22/25 14:25,gift_card,2.35E+12,Running Shoes,2.11E+13,1,527.13,579.843,52.713
gid://shopify/LineItem/2153737060430,1806,United States,Cirillo,Viggars,Texas,5067,AUSTIN,USD,1953,3/19/25 19:00,gift_card,1.42E+12,Running Shoes,1.26E+13,1,517.53,569.283,51.753
gid://shopify/LineItem/2153245868110,1358,United States,Tommi,Bampkin,District of Columbia,48563,WASHINGTON,USD,2229,3/19/25 13:21,gift_card,8624686981,Running Shoes,36980470469,1,493.53,542.883,49.353
gid://shopify/LineItem/2151705837646,335,United States,Edy,Feary,Florida,60844,MIAMI,USD,2232,3/18/25 12:35,gift_card,1.50E+11,Running Shoes,1.47E+12,1,497.13,546.843,49.713
gid://shopify/LineItem/2159375089742,5893,United States,Goran,Saker,Ohio,51456,DAYTON,USD,4959,3/23/25 17:42,gift_card,1.38E+12,Running Shoes,1.24E+13,1,531.93,585.123,53.193
gid://shopify/LineItem/2154693558350,2498,United States,Paulita,Cork,New Hampshire,13889,MANCHESTER,USD,4475,3/20/25 14:17,gift_card,1.38E+12,Running Shoes,1.24E+13,1,497.13,546.843,49.713
gid://shopify/LineItem/2154683760718,2484,United States,Eustacia,Mickan,Texas,5271,MESQUITE,USD,3300,3/20/25 14:08,gift_card,1.42E+12,Running Shoes,1.26E+13,1,517.53,569.283,51.753
gid://shopify/LineItem/2157632684110,4881,United States,Ware,Giffard,Connecticut,86725,HARTFORD,USD,2421,3/22/25 16:42,gift_card,1.42E+12,Running Shoes,1.26E+13,1,595.93,655.523,59.593
gid://shopify/LineItem/2160256385102,6412,United States,Olav,Enders,Texas,96733,ABILENE,USD,4515,3/24/25 9:22,gift_card,1.43E+12,Running Shoes,1.26E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2156224053326,3743,United States,Catlee,Trewhitt,Michigan,94921,MUSKEGON,USD,4469,3/21/25 16:31,gift_card,1.50E+11,Running Shoes,1.47E+12,1,517.13,568.843,51.713
gid://shopify/LineItem/2159098560590,5706,United States,Gerik,Keiling,New York,48712,NEW YORK CITY,USD,5279,3/23/25 14:40,gift_card,9058887749,Running Shoes,43149295749,1,497.13,546.843,49.713
gid://shopify/LineItem/2156540756046,4011,United States,Bard,Artindale,New Mexico,1762,LAS CRUCES,USD,3416,3/21/25 20:58,gift_card,2.35E+12,Running Shoes,2.11E+13,1,517.53,569.283,51.753
gid://shopify/LineItem/2159375908942,5896,United States,Lamont,Reicherz,Nevada,18456,NORTH LAS VEGAS,USD,5727,3/23/25 17:43,gift_card,2.34E+12,Running Shoes,2.11E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2153314910286,1424,United States,Romonda,Filoniere,California,14807,LOS ANGELES,USD,1951,3/19/25 14:06,gift_card,1.41E+12,Running Shoes,1.25E+13,1,485.53,534.083,48.553
gid://shopify/LineItem/2161192599630,7234,United States,Major,Bawles,West Virginia,38404,CHARLESTON,USD,5193,3/24/25 19:37,gift_card,1.41E+12,Running Shoes,1.25E+13,1,531.93,585.123,53.193
gid://shopify/LineItem/2154086006862,2036,United States,Juliana,Maddick,New York,34831,SYRACUSE,USD,2898,3/20/25 0:01,gift_card,2.34E+12,Running Shoes,2.11E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2153636626510,1701,United States,Editha,Grinstead,Florida,63984,BROOKSVILLE,USD,5192,3/19/25 17:42,gift_card,1.38E+12,Running Shoes,1.24E+13,1,497.13,546.843,49.713
gid://shopify/LineItem/2157718175822,4955,United States,Alleen,Pascow,California,48554,BAKERSFIELD,USD,3408,3/22/25 17:47,gift_card,6964678277,Running Shoes,24039301125,1,517.13,568.843,51.713
gid://shopify/LineItem/2157593067598,4846,United States,Ram,Haberfield,Texas,1702,EL PASO,USD,504,3/22/25 16:11,gift_card,6442800645,Running Shoes,21306255365,1,563.93,620.323,56.393
gid://shopify/LineItem/2155171905614,3007,United States,Westleigh,Ibotson,Kansas,13009,TOPEKA,USD,1123,3/20/25 20:54,gift_card,6442800325,Running Shoes,21306250693,1,642.33,706.563,64.233
gid://shopify/LineItem/2157272236110,4570,United States,Emile,MacGillespie,Georgia,71709,DULUTH,USD,5585,3/22/25 12:20,gift_card,9058887749,Running Shoes,43149295813,1,497.13,546.843,49.713
gid://shopify/LineItem/2159501803598,5979,United States,Cordie,Schankel,Tennessee,89913,MEMPHIS,USD,3768,3/23/25 19:20,gift_card,8624686981,Running Shoes,36980470597,1,507.13,557.843,50.713
gid://shopify/LineItem/2159586476110,6032,United States,Adelina,Plumley,South Carolina,58956,COLUMBIA,USD,1081,3/23/25 20:23,gift_card,6964678277,Running Shoes,24039300677,1,501.53,551.683,50.153
gid://shopify/LineItem/2160709173326,6851,United States,Sol,Trimmell,California,41771,SACRAMENTO,USD,1519,3/24/25 14:03,gift_card,6689477701,Running Shoes,22464296325,1,733.13,806.443,73.313
gid://shopify/LineItem/2155944837198,3513,United States,Ferdinanda,Lathe,Louisiana,60746,LAKE CHARLES,USD,753,3/21/25 13:06,gift_card,6689477957,Running Shoes,22464300293,1,527.13,579.843,52.713
gid://shopify/LineItem/2155913609294,3484,United States,Matthaeus,Labbet,District of Columbia,10809,WASHINGTON,USD,3175,3/21/25 12:38,gift_card,1.50E+11,Running Shoes,1.47E+12,1,505.13,555.643,50.513
gid://shopify/LineItem/2151559364686,213,United States,Marco,Marusyak,Texas,69470,HOUSTON,USD,6453,3/18/25 10:57,gift_card,2.34E+12,Running Shoes,2.11E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2152460222542,868,United States,Griswold,Broster,Tennessee,62216,MEMPHIS,USD,2687,3/18/25 21:40,gift_card,6870668613,Running Shoes,23268252165,1,507.13,557.843,50.713
gid://shopify/LineItem/2159082930254,5693,United States,Harry,Killingsworth,Washington,39500,TACOMA,USD,2119,3/23/25 14:30,gift_card,6870668613,Running Shoes,23268252165,1,507.13,557.843,50.713
gid://shopify/LineItem/2154490167374,2285,United States,Merline,Bushen,California,49083,RICHMOND,USD,5006,3/20/25 11:28,gift_card,1.38E+12,Running Shoes,1.24E+13,1,497.13,546.843,49.713
gid://shopify/LineItem/2154463821902,2254,United States,Dianna,Martinat,Florida,76019,WEST PALM BEACH,USD,5045,3/20/25 11:05,gift_card,6442800709,Running Shoes,21306258565,1,517.53,569.283,51.753
gid://shopify/LineItem/2153085501518,1210,United States,Sanderson,Dennistoun,California,906,ANAHEIM,USD,6104,3/19/25 11:35,gift_card,1.50E+11,Running Shoes,1.47E+12,1,537.13,590.843,53.713
gid://shopify/LineItem/2159641591886,6063,United States,Lizzy,Linney,Florida,55979,MIAMI,USD,4821,3/23/25 20:52,gift_card,6442800645,Running Shoes,21306255493,1,531.93,585.123,53.193
gid://shopify/LineItem/2152192311374,708,United States,Blakelee,Biddlestone,Georgia,29859,ATLANTA,USD,5257,3/18/25 17:59,gift_card,1.50E+11,Running Shoes,1.47E+12,1,517.13,568.843,51.713
gid://shopify/LineItem/2158507327566,5352,United States,Jasun,Stoeckle,Pennsylvania,95985,PITTSBURGH,USD,5360,3/23/25 8:22,gift_card,1.38E+12,Running Shoes,1.24E+13,1,509.53,560.483,50.953
gid://shopify/LineItem/2159216951374,5782,United States,Aileen,Mannin,Indiana,87970,INDIANAPOLIS,USD,4262,3/23/25 15:59,gift_card,6689477957,Running Shoes,22464300357,1,527.13,579.843,52.713
gid://shopify/LineItem/2157799309390,5001,United States,Nevin,Gonnelly,New Jersey,56357,TRENTON,USD,4191,3/22/25 18:41,gift_card,6442802437,Running Shoes,21306268613,1,537.13,590.843,53.713
gid://shopify/LineItem/2157271056462,4567,United States,Tessa,Peret,District of Columbia,35399,WASHINGTON,USD,6406,3/22/25 12:19,gift_card,6716408581,Running Shoes,22576485765,1,531.93,585.123,53.193
gid://shopify/LineItem/2151753121870,370,United States,Annamaria,Brydson,Texas,96307,SAN ANTONIO,USD,4965,3/18/25 13:05,gift_card,8624686981,Running Shoes,36980471173,1,507.13,557.843,50.713
gid://shopify/LineItem/2156300992590,3802,United States,Isak,Bugdell,California,59856,SAN JOSE,USD,4209,3/21/25 17:28,gift_card,6689477957,Running Shoes,22464298949,1,509.53,560.483,50.953
gid://shopify/LineItem/2155221942350,3061,United States,Nanni,Sizzey,Indiana,62003,GARY,USD,180,3/20/25 21:32,gift_card,1.43E+12,Running Shoes,1.26E+13,1,517.53,569.283,51.753
gid://shopify/LineItem/2155873271886,3442,United States,Prue,Vaen,Missouri,92852,KANSAS CITY,USD,1980,3/21/25 12:05,gift_card,6870668613,Running Shoes,23268251717,1,507.13,557.843,50.713
gid://shopify/LineItem/2151526924366,175,United States,Avivah,Carruthers,Texas,70956,MIDLAND,USD,2304,3/18/25 10:28,gift_card,6442802181,Running Shoes,21306265989,1,485.53,534.083,48.553
gid://shopify/LineItem/2151511031886,156,United States,Vachel,Bendley,Oregon,82178,PORTLAND,USD,5445,3/18/25 10:15,gift_card,1.50E+11,Running Shoes,1.47E+12,1,517.53,569.283,51.753
gid://shopify/LineItem/2154630316110,2432,United States,Darlleen,Prantl,North Dakota,3317,FARGO,USD,5209,3/20/25 13:22,gift_card,6964678277,Running Shoes,24039300805,1,517.13,568.843,51.713
gid://shopify/LineItem/2151972536398,550,United States,Puff,Pitkins,Texas,65662,AMARILLO,USD,4013,3/18/25 15:28,gift_card,6964678277,Running Shoes,24039300805,1,487.56,536.316,48.756
gid://shopify/LineItem/2152381382734,817,United States,Robers,Henighan,California,56222,MORENO VALLEY,USD,2015,3/18/25 20:40,gift_card,2.34E+12,Running Shoes,2.11E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2161293754446,7311,United States,Hendrik,Minto,Florida,95670,LAKELAND,USD,1970,3/24/25 20:58,gift_card,2.35E+12,Running Shoes,2.11E+13,1,509.53,560.483,50.953
gid://shopify/LineItem/2154777182286,2601,United States,Duffie,Pyvis,California,32472,FRESNO,USD,101,3/20/25 15:27,gift_card,1.43E+12,Running Shoes,1.26E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2151390838862,59,United States,Matthiew,Adnet,Tennessee,57062,NASHVILLE,USD,4913,3/18/25 8:00,gift_card,7489792325,Running Shoes,27618275525,1,507.13,557.843,50.713
gid://shopify/LineItem/2160480157774,6650,United States,Terrie,Rotherham,Illinois,65836,CHICAGO,USD,4663,3/24/25 11:47,gift_card,1.50E+11,Running Shoes,1.47E+12,1,517.53,569.283,51.753
gid://shopify/LineItem/2152088993870,642,United States,Feodora,Eckersall,North Carolina,92219,CHARLOTTE,USD,4070,3/18/25 16:44,gift_card,1.38E+12,Running Shoes,1.24E+13,1,497.13,546.843,49.713
gid://shopify/LineItem/2160224600142,6357,United States,Suzie,Hane,Virginia,56637,RICHMOND,USD,2912,3/24/25 8:44,gift_card,1.43E+12,Running Shoes,1.26E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2156444188750,3923,United States,Teressa,Sabater,California,19428,SAN FRANCISCO,USD,5994,3/21/25 19:32,gift_card,9058888645,Running Shoes,43149307781,1,517.53,569.283,51.753
gid://shopify/LineItem/2156425969742,3909,United States,Wallis,Jickells,Texas,91963,BEAUMONT,USD,383,3/21/25 19:14,gift_card,8624688325,Running Shoes,36980478149,1,527.13,579.843,52.713
gid://shopify/LineItem/2152210464846,717,United States,Washington,Fishbourn,California,18252,NORTH HOLLYWOOD,USD,4027,3/18/25 18:13,gift_card,8624688325,Running Shoes,36980478149,1,509.53,560.483,50.953
gid://shopify/LineItem/2155393220686,3167,United States,Milo,Gerardin,Alabama,26757,MONTGOMERY,USD,4812,3/20/25 23:55,gift_card,1.43E+12,Running Shoes,1.26E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2157649789006,4895,United States,Alverta,Folcarelli,Tennessee,95698,NASHVILLE,USD,6088,3/22/25 16:55,gift_card,1.43E+12,Running Shoes,1.26E+13,1,517.53,569.283,51.753
gid://shopify/LineItem/2151948550222,536,United States,Orton,O'Roan,Wisconsin,55380,MADISON,USD,2308,3/18/25 15:15,gift_card,1.43E+12,Running Shoes,1.26E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2151579975758,236,United States,Melli,Glasheen,New York,38033,NEW YORK CITY,USD,521,3/18/25 11:13,gift_card,1.43E+12,Running Shoes,1.26E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2151520960590,167,United States,Germain,Braun,Nebraska,12260,OMAHA,USD,6154,3/18/25 10:25,gift_card,1.38E+12,Running Shoes,1.24E+13,1,532.13,585.343,53.213
